sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
chr7:104587906-104587929	OLFR654	137.62	237.1	137.62	237.1	0.78044	4948	1786.4	2.3536	0.9907	0.009301	0.018602	0.086231	True
chr16:19407534-19407557	OLFR165	64.538	121.81	64.538	121.81	0.90604	1640.1	592.35	2.3532	0.99066	0.0093431	0.018686	0.0864	True
chr8:104547713-104547736	CAR7	96.807	21.752	96.807	21.752	-2.1039	2816.6	1068.1	2.3531	0.00931	0.99069	0.01862	0.086231	False
chr9:37427771-37427794	ROBO3	55.996	107.67	55.996	107.67	0.93105	1335.2	482.31	2.353	0.99064	0.0093609	0.018722	0.086478	True
chr1:172529849-172529872	CCDC19	179.38	300.18	179.38	300.18	0.73959	7296.3	2635.8	2.3529	0.99068	0.0093154	0.018631	0.086231	True
chr8:121560401-121560424	FBXO31	75.927	140.3	75.927	140.3	0.8772	2072	749.91	2.3507	0.99061	0.0093947	0.018789	0.086703	True
chr10:123704365-123704388	FAM19A2	54.098	104.41	54.098	104.41	0.93593	1265.6	458.86	2.3487	0.99053	0.0094741	0.018948	0.087154	True
chr8:86550558-86550581	ABCC12	54.098	104.41	54.098	104.41	0.93593	1265.6	458.86	2.3487	0.99053	0.0094741	0.018948	0.087154	True
chr6:103691597-103691620	CHL1	225.88	368.7	225.88	368.7	0.70439	10198	3700.5	2.3477	0.99055	0.0094465	0.018893	0.087094	True
chr5:113097666-113097689	2900026A02RIK	49.353	6.5256	49.353	6.5256	-2.7422	917.07	401.9	2.3463	0.0094815	0.99052	0.018963	0.087154	False
chrX:74021016-74021039	IRAK1	130.02	225.13	130.02	225.13	0.78733	4522.8	1643.9	2.3457	0.9905	0.0095015	0.019003	0.087251	True
chr3:88326127-88326150	0610031J06RIK	24.676	53.292	24.676	53.292	1.0803	409.44	148.95	2.3447	0.99027	0.0097312	0.019462	0.088879	True
chr4:155630236-155630259	CDK11B	330.28	518.78	330.28	518.78	0.64985	17767	6483.7	2.341	0.99038	0.0096159	0.019232	0.088213	True
chr2:28675226-28675249	TSC1	33.218	68.519	33.218	68.519	1.0226	623.07	227.57	2.3401	0.99022	0.0097751	0.01955	0.089052	True
chr4:58841493-58841516	AI314180	74.978	14.139	74.978	14.139	-2.3273	1850.7	736.33	2.3399	0.0096437	0.99036	0.019287	0.08838	False
chr14:32096545-32096568	OXNAD1	631.14	935.33	631.14	935.33	0.56677	46266	16931	2.3378	0.9903	0.0096992	0.019398	0.088745	True
chr5:145032568-145032591	GM4871	124.33	33.716	124.33	33.716	-1.8521	4105.5	1539.6	2.3376	0.0097029	0.9903	0.019406	0.088745	False
chr7:64388959-64388982	MPHOSPH10	116.74	30.453	116.74	30.453	-1.9043	3722.5	1404	2.3363	0.0097368	0.99026	0.019474	0.088879	False
chr1:160940024-160940047	RC3H1	86.367	156.61	86.367	156.61	0.85124	2467.3	904.49	2.3358	0.99023	0.0097718	0.019544	0.089052	True
chr3:41681744-41681767	SCLT1	81.621	149	81.621	149	0.86038	2270	833.07	2.3345	0.99019	0.0098085	0.019617	0.089267	True
chr8:83668074-83668097	PTGER1	44.607	88.095	44.607	88.095	0.96609	945.62	347.42	2.3332	0.9901	0.0099022	0.019804	0.089588	True
chr2:79428740-79428763	CERKL	44.607	88.095	44.607	88.095	0.96609	945.62	347.42	2.3332	0.9901	0.0099022	0.019804	0.089588	True
chr5:100883427-100883450	AGPAT9	33.218	3.2628	33.218	3.2628	-3.0049	448.66	227.57	2.3326	0.0098358	0.99016	0.019672	0.089289	False
chr8:13165945-13165968	LAMP1	56.945	8.7008	56.945	8.7008	-2.5785	1163.8	494.17	2.3325	0.0098365	0.99016	0.019673	0.089289	False
chr8:69707574-69707597	ZFP869	60.742	9.7884	60.742	9.7884	-2.5168	1298.1	542.54	2.3324	0.00984	0.99016	0.01968	0.089289	False
chr11:70007449-70007472	DVL2	38.913	78.307	38.913	78.307	0.99061	775.96	285.49	2.3315	0.99003	0.0099684	0.019937	0.089921	True
chr14:50925580-50925603	APEX1	38.913	4.3504	38.913	4.3504	-2.8991	597.27	285.49	2.3314	0.0098668	0.99013	0.019734	0.089443	False
chr14:50926321-50926344	APEX1	111.04	28.278	111.04	28.278	-1.9362	3425.1	1305	2.3289	0.0099334	0.99007	0.019867	0.089782	False
chr2:84620315-84620338	CTNND1	457.46	696.06	457.46	696.06	0.60449	28466	10502	2.3283	0.99005	0.0099477	0.019895	0.089822	True
chr3:92317727-92317750	SPRR2B	79.723	145.74	79.723	145.74	0.86219	2179	805.03	2.3267	0.98998	0.010016	0.020032	0.090264	True
chr9:39484985-39485008	OLFR44	223.98	83.745	223.98	83.745	-1.4086	9833.5	3654.8	2.3236	0.010073	0.98993	0.020146	0.090685	False
chr11:73375070-73375093	OLFR376	61.691	116.37	61.691	116.37	0.90478	1495.1	554.86	2.3214	0.98982	0.010177	0.020354	0.091016	True
chr2:163495756-163495779	R3HDML	94.909	169.67	94.909	169.67	0.83144	2794.3	1037.7	2.3206	0.98983	0.01017	0.020339	0.091016	True
chr2:28716423-28716446	AK8	82.571	150.09	82.571	150.09	0.85433	2279.3	847.2	2.3197	0.9898	0.010202	0.020405	0.091016	True
chr17:46206492-46206515	XPO5	63.589	10.876	63.589	10.876	-2.4432	1389.3	579.76	2.319	0.010198	0.9898	0.020396	0.091016	False
chr4:108848368-108848391	KTI12	17.084	0	17.084	0	-4.1766	145.92	88.558	2.3187	0.010205	0.98979	0.020411	0.091016	False
chr1:180726205-180726228	ACBD3	17.084	0	17.084	0	-4.1766	145.92	88.558	2.3187	0.010205	0.98979	0.020411	0.091016	False
chrX:145340931-145340954	LHFPL1	17.084	1.0876	17.084	1.0876	-3.1148	127.94	88.558	2.3187	0.010205	0.98979	0.020411	0.091016	False
chr4:93335129-93335152	TUSC1	17.084	0	17.084	0	-4.1766	145.92	88.558	2.3187	0.010205	0.98979	0.020411	0.091016	False
chr6:127923627-127923650	TSPAN11	17.084	1.0876	17.084	1.0876	-3.1148	127.94	88.558	2.3187	0.010205	0.98979	0.020411	0.091016	False
chr16:32367360-32367383	UBXN7	134.77	39.154	134.77	39.154	-1.7576	4571.3	1732.5	2.3186	0.010209	0.98979	0.020417	0.091016	False
chr2:85984383-85984406	OLFR1030	99.654	23.927	99.654	23.927	-2.0136	2867.3	1114.3	2.3172	0.010245	0.98975	0.020491	0.091255	False
chr12:117714150-117714173	RAPGEF5	79.723	16.314	79.723	16.314	-2.221	2010.4	805.03	2.3167	0.010261	0.98974	0.020522	0.091306	False
chr2:111229240-111229263	4930430A15RIK	51.251	98.971	51.251	98.971	0.93607	1138.6	424.39	2.3165	0.98967	0.010333	0.020666	0.091774	True
chr16:93685060-93685083	CBR3	205	336.07	205	336.07	0.71038	8589	3207.9	2.3141	0.98967	0.010334	0.020667	0.091774	True
chr4:73403056-73403079	GM11487	100.6	178.37	100.6	178.37	0.81996	3023.5	1129.8	2.3135	0.98964	0.010361	0.020723	0.091933	True
chr14:48250650-48250673	PELI2	13.287	31.54	13.287	31.54	1.1875	166.59	62.261	2.3133	0.98915	0.010854	0.021708	0.095289	True
chr7:99118265-99118288	UVRAG	80.672	146.83	80.672	146.83	0.85598	2188.1	819.01	2.3116	0.98957	0.010426	0.020852	0.092414	True
chr5:30389770-30389793	OTOF	37.963	4.3504	37.963	4.3504	-2.8644	564.92	275.55	2.3096	0.010456	0.98954	0.020911	0.092589	False
chr1:193328779-193328802	LAMB3	57.894	109.85	57.894	109.85	0.91238	1349.6	506.13	2.3093	0.98948	0.010516	0.021032	0.092947	True
chr9:44985619-44985642	CD3D	32.269	3.2628	32.269	3.2628	-2.9643	420.68	218.32	2.3085	0.010485	0.98951	0.020971	0.092764	False
chr9:61409357-61409380	TLE3	45.556	89.183	45.556	89.183	0.95388	951.65	358.11	2.3054	0.98934	0.010658	0.021316	0.093964	True
chr9:19808666-19808689	OLFR859	83.52	151.18	83.52	151.18	0.84838	2288.7	861.41	2.3052	0.9894	0.010602	0.021203	0.093612	True
chr11:82742074-82742097	CCT6B	55.996	106.58	55.996	106.58	0.91654	1279.6	482.31	2.3035	0.98932	0.010683	0.021365	0.094056	True
chr5:103876175-103876198	KLHL8	350.21	543.8	350.21	543.8	0.63338	18738	7070.7	2.3022	0.98934	0.010662	0.021324	0.093964	True
chr2:163828869-163828892	WISP2	36.065	72.869	36.065	72.869	0.9949	677.26	256.01	2.3002	0.98915	0.010849	0.021699	0.095289	True
chr13:70836299-70836322	ADAMTS16	55.047	8.7008	55.047	8.7008	-2.5305	1074	470.53	2.2974	0.010797	0.9892	0.021594	0.094972	False
chr3:98161933-98161956	ADAM30	60.742	114.2	60.742	114.2	0.8998	1428.8	542.54	2.295	0.98908	0.010917	0.021833	0.095749	True
chr11:23414788-23414811	USP34	202.16	73.957	202.16	73.957	-1.4385	8217.5	3142.6	2.2922	0.010948	0.98905	0.021896	0.095932	False
chr3:36946403-36946426	4932438A13RIK	50.302	96.796	50.302	96.796	0.93078	1080.9	413.1	2.2876	0.98884	0.011155	0.02231	0.097078	True
chr17:34033603-34033626	RXRB	37.014	4.3504	37.014	4.3504	-2.8288	533.47	265.72	2.2872	0.011091	0.98891	0.022181	0.097078	False
chr6:149144301-149144324	4833442J19RIK	89.214	20.664	89.214	20.664	-2.058	2349.5	948.24	2.2855	0.011142	0.98886	0.022283	0.097078	False
chr10:79809472-79809495	PALM	83.52	18.489	83.52	18.489	-2.1166	2114.5	861.41	2.2847	0.011164	0.98884	0.022329	0.097078	False
chr4:123909665-123909688	MYCBP	31.32	3.2628	31.32	3.2628	-2.9225	393.6	209.2	2.2838	0.011193	0.98881	0.022385	0.097078	False
chr14:55720813-55720836	RABGGTA	31.32	3.2628	31.32	3.2628	-2.9225	393.6	209.2	2.2838	0.011193	0.98881	0.022385	0.097078	False
chr5:111419889-111419912	MN1	31.32	3.2628	31.32	3.2628	-2.9225	393.6	209.2	2.2838	0.011193	0.98881	0.022385	0.097078	False
chr18:3423535-3423558	CUL2	41.76	5.438	41.76	5.438	-2.7316	659.64	315.97	2.2832	0.011209	0.98879	0.022418	0.097078	False
chr3:62603778-62603801	GPR149	50.302	7.6132	50.302	7.6132	-2.5744	911.15	413.1	2.2814	0.011262	0.98874	0.022524	0.097078	False
chr8:85079677-85079700	WDR83	24.676	2.1752	24.676	2.1752	-3.0155	253.15	148.95	2.2813	0.011266	0.98873	0.022531	0.097078	False
chr7:30563597-30563620	U2AF1L4	24.676	2.1752	24.676	2.1752	-3.0155	253.15	148.95	2.2813	0.011266	0.98873	0.022531	0.097078	False
chr7:6383579-6383602	ZFP28	24.676	2.1752	24.676	2.1752	-3.0155	253.15	148.95	2.2813	0.011266	0.98873	0.022531	0.097078	False
chr7:28732636-28732659	FBXO17	16.134	0	16.134	0	-4.0988	130.16	81.72	2.2808	0.011279	0.98872	0.022559	0.097078	False
chr5:137747362-137747385	TSC22D4	16.134	0	16.134	0	-4.0988	130.16	81.72	2.2808	0.011279	0.98872	0.022559	0.097078	False
chr14:30505557-30505580	DCP1A	16.134	0	16.134	0	-4.0988	130.16	81.72	2.2808	0.011279	0.98872	0.022559	0.097078	False
chr9:107901248-107901271	MON1A	16.134	0	16.134	0	-4.0988	130.16	81.72	2.2808	0.011279	0.98872	0.022559	0.097078	False
chr14:55745892-55745915	2610027L16RIK	16.134	0	16.134	0	-4.0988	130.16	81.72	2.2808	0.011279	0.98872	0.022559	0.097078	False
chr2:119035393-119035416	RPUSD2	16.134	0	16.134	0	-4.0988	130.16	81.72	2.2808	0.011279	0.98872	0.022559	0.097078	False
chr13:94877206-94877229	OTP	16.134	1.0876	16.134	1.0876	-3.037	113.2	81.72	2.2808	0.011279	0.98872	0.022559	0.097078	False
chr3:88326126-88326149	0610031J06RIK	46.505	90.271	46.505	90.271	0.94206	957.71	368.91	2.2786	0.98857	0.011433	0.022866	0.098108	True
chr1:191719533-191719556	LPGAT1	140.46	238.18	140.46	238.18	0.75768	4774.5	1840.9	2.2776	0.98862	0.011383	0.022765	0.097876	True
chr17:24896852-24896875	NME3	64.538	11.964	64.538	11.964	-2.3379	1382	592.35	2.276	0.011422	0.98858	0.022843	0.098108	False
chr9:107901200-107901223	MON1A	109.14	190.33	109.14	190.33	0.79666	3295.5	1272.6	2.2758	0.98856	0.011442	0.022883	0.098108	True
chr4:141595272-141595295	FBLIM1	55.047	104.41	55.047	104.41	0.91129	1218.3	470.53	2.2756	0.9885	0.011498	0.022997	0.098411	True
chr7:19696909-19696932	APOE	95.858	169.67	95.858	169.67	0.81723	2723.8	1052.9	2.2746	0.98852	0.011483	0.022965	0.098367	True
chr4:132732326-132732349	XKR8	8.5418	21.752	8.5418	21.752	1.2537	87.255	33.737	2.2744	0.98765	0.012345	0.02469	0.10411	True
chr1:135918796-135918819	PKP1	80.672	145.74	80.672	145.74	0.84532	2116.8	819.01	2.2736	0.98848	0.011524	0.023048	0.098536	True
chr12:24680716-24680739	CYS1	12.338	29.365	12.338	29.365	1.1869	144.96	56.146	2.2724	0.98786	0.012136	0.024273	0.10263	True
chr9:95967787-95967810	XRN1	689.99	374.13	689.99	374.13	-0.88125	49881	19329	2.2719	0.011547	0.98845	0.023095	0.098647	False
chr16:32806726-32806749	GM933	71.182	130.51	71.182	130.51	0.86549	1760	682.81	2.2705	0.98837	0.011625	0.02325	0.099219	True
chr3:58545260-58545283	EIF2A	40.811	80.482	40.811	80.482	0.96261	786.92	305.7	2.269	0.98825	0.01175	0.023499	0.099969	True
chr6:83109366-83109389	MRPL53	45.556	6.5256	45.556	6.5256	-2.6291	761.69	358.11	2.2689	0.011639	0.98836	0.023277	0.099241	False
chr2:36127139-36127162	RBM18	410.01	195.77	410.01	195.77	-1.0627	22949	8928.8	2.2675	0.01168	0.98832	0.023361	0.099505	False
chr9:22026613-22026636	ELAVL3	130.02	221.87	130.02	221.87	0.76636	4217.8	1643.9	2.2652	0.98824	0.011757	0.023513	0.099969	True
chr5:108673818-108673841	SLC26A1	74.029	134.86	74.029	134.86	0.85663	1850.4	722.83	2.2627	0.98814	0.011862	0.023725	0.10068	True
chr10:75916840-75916863	SMARCB1	40.811	5.438	40.811	5.438	-2.6992	625.62	305.7	2.2619	0.011852	0.98815	0.023705	0.10068	False
chr15:100353411-100353434	METTL7A2	63.589	11.964	63.589	11.964	-2.3168	1332.6	579.76	2.2594	0.011929	0.98807	0.023859	0.10116	False
chr13:119469609-119469632	4833420G17RIK	75.927	16.314	75.927	16.314	-2.1516	1776.9	749.91	2.2572	0.011998	0.988	0.023995	0.10164	False
chr10:61112220-61112243	SGPL1	84.469	19.577	84.469	19.577	-2.0544	2105.5	875.69	2.2562	0.012028	0.98797	0.024056	0.10181	False
chr11:73777163-73777186	OLFR389	55.996	105.5	55.996	105.5	0.90188	1225.2	482.31	2.254	0.98784	0.012164	0.024328	0.10277	True
chr5:111418309-111418332	MN1	92.061	22.84	92.061	22.84	-1.9648	2395.8	992.66	2.2479	0.01229	0.98771	0.02458	0.10374	False
chr5:9399281-9399304	9330182L06RIK	54.098	102.23	54.098	102.23	0.90585	1158.6	458.86	2.2472	0.98761	0.012386	0.024773	0.10436	True
chr11:76954520-76954543	BLMH	19.931	43.504	19.931	43.504	1.0883	277.85	110.06	2.247	0.98732	0.012684	0.025368	0.10542	True
chr15:89127148-89127171	HDAC10	62.64	11.964	62.64	11.964	-2.2955	1284	567.27	2.2425	0.012465	0.98753	0.02493	0.10444	False
chr7:43409495-43409518	SIGLECG	83.52	19.577	83.52	19.577	-2.0383	2044.3	861.41	2.2417	0.01249	0.98751	0.024981	0.10444	False
chr11:49261221-49261244	MGAT1	35.116	4.3504	35.116	4.3504	-2.7549	473.27	246.41	2.2408	0.012519	0.98748	0.025039	0.10444	False
chr7:5059588-5059611	CCDC106	35.116	4.3504	35.116	4.3504	-2.7549	473.27	246.41	2.2408	0.012519	0.98748	0.025039	0.10444	False
chr11:95265210-95265233	TAC4	15.185	0	15.185	0	-4.0166	115.3	75.054	2.2408	0.012521	0.98748	0.025042	0.10444	False
chr7:144508235-144508258	PPFIA1	15.185	0	15.185	0	-4.0166	115.3	75.054	2.2408	0.012521	0.98748	0.025042	0.10444	False
chr13:31807379-31807402	FOXC1	15.185	0	15.185	0	-4.0166	115.3	75.054	2.2408	0.012521	0.98748	0.025042	0.10444	False
chrX:98149925-98149948	AR	15.185	0	15.185	0	-4.0166	115.3	75.054	2.2408	0.012521	0.98748	0.025042	0.10444	False
chr9:39839575-39839598	OLFR971	15.185	0	15.185	0	-4.0166	115.3	75.054	2.2408	0.012521	0.98748	0.025042	0.10444	False
chr11:70005978-70006001	DVL2	15.185	0	15.185	0	-4.0166	115.3	75.054	2.2408	0.012521	0.98748	0.025042	0.10444	False
chr13:58099646-58099669	KLHL3	15.185	0	15.185	0	-4.0166	115.3	75.054	2.2408	0.012521	0.98748	0.025042	0.10444	False
chr7:108124975-108124998	OLFR484	244.86	389.36	244.86	389.36	0.66694	10440	4167.9	2.2382	0.98739	0.012605	0.025211	0.10505	True
chr15:76722922-76722945	C030006K11RIK	63.589	117.46	63.589	117.46	0.87505	1451.1	579.76	2.2374	0.98732	0.012684	0.025368	0.10542	True
chr9:15292157-15292180	4931406C07RIK	127.18	216.43	127.18	216.43	0.76242	3983.2	1591.5	2.2373	0.98736	0.012642	0.025283	0.10526	True
chr1:58398998-58399021	BZW1	39.862	78.307	39.862	78.307	0.9567	739.03	295.54	2.2363	0.9872	0.012795	0.02559	0.10607	True
chr19:12674428-12674451	OLFR1442	115.79	199.03	115.79	199.03	0.77632	3464.6	1387.4	2.2348	0.98727	0.012726	0.025451	0.10567	True
chr14:25646839-25646862	ZMIZ1	29.422	3.2628	29.422	3.2628	-2.8352	342.14	191.34	2.232	0.012808	0.98719	0.025616	0.10607	False
chr4:126611932-126611955	5730409E04RIK	29.422	3.2628	29.422	3.2628	-2.8352	342.14	191.34	2.232	0.012808	0.98719	0.025616	0.10607	False
chr11:84109965-84109988	TADA2A	68.334	14.139	68.334	14.139	-2.1953	1468.6	643.53	2.2311	0.012837	0.98716	0.025674	0.10621	False
chr10:39947917-39947940	G630090E17RIK	43.658	6.5256	43.658	6.5256	-2.569	689.41	336.83	2.2276	0.012952	0.98705	0.025904	0.10706	False
chr5:93187793-93187816	CCNI	76.876	17.402	76.876	17.402	-2.0814	1768.6	763.57	2.2256	0.013021	0.98698	0.026042	0.10754	False
chr2:71311520-71311543	SLC25A12	55.047	103.32	55.047	103.32	0.89633	1165.2	470.53	2.2255	0.9869	0.013097	0.026195	0.10788	True
chr12:112496890-112496913	A530016L24RIK	189.82	308.88	189.82	308.88	0.69951	7087.7	2864.4	2.2246	0.98694	0.013057	0.026115	0.10764	True
chr6:71761396-71761419	REEP1	189.82	308.88	189.82	308.88	0.69951	7087.7	2864.4	2.2246	0.98694	0.013057	0.026115	0.10764	True
chr10:79665130-79665153	MADCAM1	46.505	89.183	46.505	89.183	0.92477	910.7	368.91	2.222	0.98676	0.013244	0.026488	0.1086	True
chr15:25364776-25364799	BASP1	22.778	2.1752	22.778	2.1752	-2.9047	212.24	132.96	2.2204	0.013194	0.98681	0.026388	0.10856	False
chr4:132204893-132204916	YTHDF2	180.33	294.74	180.33	294.74	0.70574	6545.1	2656.3	2.2199	0.98678	0.013216	0.026432	0.10856	True
chr2:26924474-26924497	SURF4	90.163	22.84	90.163	22.84	-1.9351	2266.2	962.97	2.2199	0.013213	0.98679	0.026426	0.10856	False
chr13:93663702-93663725	BHMT2	64.538	13.051	64.538	13.051	-2.2216	1325.4	592.35	2.219	0.013244	0.98676	0.026487	0.1086	False
chr8:84832439-84832462	GADD45GIP1	38.913	5.438	38.913	5.438	-2.6322	560.27	285.49	2.2177	0.013288	0.98671	0.026577	0.10887	False
chr10:20233396-20233419	MTAP7	87.316	21.752	87.316	21.752	-1.9567	2149.3	919	2.2168	0.01332	0.98668	0.026639	0.10902	False
chr9:21090282-21090305	RAVER1	132.87	224.05	132.87	224.05	0.74936	4156.3	1696.9	2.2133	0.98655	0.013447	0.026895	0.10997	True
chr17:34610892-34610915	AGPAT1	70.232	15.226	70.232	15.226	-2.1342	1512.8	669.63	2.2119	0.013488	0.98651	0.026975	0.1102	False
chr2:87737949-87737972	OLFR1138	142.36	238.18	142.36	238.18	0.73845	4590.8	1877.4	2.2114	0.98649	0.013509	0.027019	0.11028	True
chr17:69259104-69259127	EPB4.1L3	51.251	96.796	51.251	96.796	0.90433	1037.2	424.39	2.2109	0.98639	0.01361	0.02722	0.11101	True
chr4:129654904-129654927	KPNA6	136.67	229.48	136.67	229.48	0.74346	4307.3	1768.4	2.2071	0.98634	0.013661	0.027322	0.11132	True
chr8:104309605-104309628	CMTM1	74.978	134.86	74.978	134.86	0.83849	1793.1	736.33	2.2069	0.9863	0.013701	0.027401	0.11132	True
chr8:11222220-11222243	COL4A1	113.89	33.716	113.89	33.716	-1.7266	3214	1354.2	2.2056	0.013707	0.98629	0.027414	0.11132	False
chr1:20817428-20817451	MCM3	160.4	56.555	160.4	56.555	-1.4876	5391.4	2236.4	2.2054	0.013711	0.98629	0.027423	0.11132	False
chr6:34875556-34875579	3110062M04RIK	28.473	3.2628	28.473	3.2628	-2.7895	317.77	182.6	2.2048	0.013733	0.98627	0.027466	0.11132	False
chr19:25673566-25673589	DMRT2	28.473	3.2628	28.473	3.2628	-2.7895	317.77	182.6	2.2048	0.013733	0.98627	0.027466	0.11132	False
chr7:45701336-45701359	CAR11	28.473	3.2628	28.473	3.2628	-2.7895	317.77	182.6	2.2048	0.013733	0.98627	0.027466	0.11132	False
chr11:6519038-6519061	MYO1G	50.302	8.7008	50.302	8.7008	-2.4028	865.31	413.1	2.2039	0.013767	0.98623	0.027533	0.11149	False
chr13:23356858-23356881	ZFP322A	46.505	7.6132	46.505	7.6132	-2.4635	756.3	368.91	2.2026	0.013813	0.98619	0.027625	0.11167	False
chr13:32722224-32722247	MYLK4	46.505	7.6132	46.505	7.6132	-2.4635	756.3	368.91	2.2026	0.013813	0.98619	0.027625	0.11167	False
chr16:43990672-43990695	GRAMD1C	101.55	28.278	101.55	28.278	-1.8085	2684.6	1145.4	2.2012	0.013862	0.98614	0.027723	0.11196	False
chr2:111565199-111565222	OLFR1295	354.01	540.54	354.01	540.54	0.6092	17396	7184.3	2.2006	0.98612	0.013881	0.027762	0.11202	True
chr16:10835205-10835228	A630055G03RIK	14.236	0	14.236	0	-3.9294	101.34	68.566	2.1982	0.013967	0.98603	0.027933	0.11202	False
chr8:25038435-25038458	HTRA4	14.236	0	14.236	0	-3.9294	101.34	68.566	2.1982	0.013967	0.98603	0.027933	0.11202	False
chr7:4742203-4742226	SUV420H2	14.236	0	14.236	0	-3.9294	101.34	68.566	2.1982	0.013967	0.98603	0.027933	0.11202	False
chr6:3376397-3376420	SAMD9L	14.236	0	14.236	0	-3.9294	101.34	68.566	2.1982	0.013967	0.98603	0.027933	0.11202	False
chr4:44012980-44013003	CLTA	14.236	1.0876	14.236	1.0876	-2.8676	86.444	68.566	2.1982	0.013967	0.98603	0.027933	0.11202	False
chr1:193330168-193330191	LAMB3	14.236	0	14.236	0	-3.9294	101.34	68.566	2.1982	0.013967	0.98603	0.027933	0.11202	False
chr13:24820810-24820833	ACOT13	14.236	0	14.236	0	-3.9294	101.34	68.566	2.1982	0.013967	0.98603	0.027933	0.11202	False
chr16:43990707-43990730	GRAMD1C	66.436	14.139	66.436	14.139	-2.1553	1367.5	617.77	2.1979	0.013978	0.98602	0.027956	0.11202	False
chr6:32516686-32516709	PLXNA4	80.672	19.577	80.672	19.577	-1.9888	1866.3	819.01	2.197	0.014011	0.98599	0.028023	0.11219	False
chr2:28579610-28579633	GTF3C5	187.92	304.53	187.92	304.53	0.69353	6798.8	2822.4	2.1949	0.98591	0.014087	0.028175	0.1127	True
chr5:120769340-120769363	OAS3	83.52	147.91	83.52	147.91	0.81711	2073.3	861.41	2.194	0.98585	0.014148	0.028297	0.11309	True
chr2:150688606-150688629	VSX1	33.218	4.3504	33.218	4.3504	-2.677	416.67	227.57	2.1918	0.014198	0.9858	0.028396	0.11329	False
chrX:13132079-13132102	USP9X	33.218	4.3504	33.218	4.3504	-2.677	416.67	227.57	2.1918	0.014198	0.9858	0.028396	0.11329	False
chr12:75965973-75965996	SYNE2	21.829	2.1752	21.829	2.1752	-2.8459	193.14	125.17	2.1881	0.01433	0.98567	0.028659	0.11424	False
chr2:36122845-36122868	RBM18	139.52	46.767	139.52	46.767	-1.5567	4301.2	1822.7	2.1869	0.014376	0.98562	0.028751	0.11451	False
chr16:4875732-4875755	FAM100A	10.44	25.015	10.44	25.015	1.1852	106.21	44.513	2.1845	0.98463	0.015365	0.03073	0.12041	True
chr9:95670189-95670212	PCOLCE2	61.691	113.11	61.691	113.11	0.86411	1322	554.86	2.1829	0.98541	0.014586	0.029171	0.11598	True
chr2:32259618-32259641	UCK1	45.556	7.6132	45.556	7.6132	-2.4344	719.83	358.11	2.1818	0.014562	0.98544	0.029124	0.11589	False
chr11:84878059-84878082	PIGW	50.302	94.621	50.302	94.621	0.89832	982.11	413.1	2.1806	0.98529	0.014706	0.029412	0.11673	True
chr6:52245394-52245417	HOXA11	68.334	15.226	68.334	15.226	-2.0952	1410.2	643.53	2.1789	0.014671	0.98533	0.029342	0.11656	False
chr17:34054181-34054204	COL11A2	13.287	30.453	13.287	30.453	1.1385	147.33	62.261	2.1755	0.98449	0.015513	0.031027	0.12072	True
chr17:28195026-28195049	ZFP523	93.011	162.05	93.011	162.05	0.79444	2383.4	1007.6	2.175	0.98516	0.014839	0.029678	0.11768	True
chr2:119293408-119293431	VPS18	99.654	28.278	99.654	28.278	-1.7815	2547.3	1114.3	2.174	0.014853	0.98515	0.029706	0.11768	False
chr17:33433328-33433351	ACTL9	177.48	288.21	177.48	288.21	0.69638	6131	2594.9	2.1738	0.98514	0.014864	0.029727	0.11768	True
chr7:43409320-43409343	SIGLECG	104.4	179.45	104.4	179.45	0.77576	2816.6	1192.6	2.1734	0.98511	0.014895	0.02979	0.11783	True
